crop_type,region,soil_type,rainfall_mm,temperature_c,humidity_pct,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,pest_risk,yield_ton_per_hectare
Wheat,North,Sandy,631.32,22.32,48.35,7.51,151.8,101.77,36.59,1.01,6.959
Wheat,South,Sandy,614.06,18.58,57.85,6.81,76.91,113.93,56.79,9.3,4.86
Wheat,South,Clay,497.66,17.9,50.23,6.47,123.82,85.39,49.17,9.63,4.37
Wheat,Central,Alluvial,252.17,18.43,81.64,7.05,103.43,42.63,133.59,5.44,7.544
Wheat,Central,Sandy,453.12,16.98,71.67,7.03,52.72,35.1,56.52,1.66,5.951
Wheat,West,Alluvial,555.26,23.24,91.8,7.01,51.74,68.66,45.33,9.56,2.79
Wheat,North,Black,708.61,15.89,72.23,6.86,43.19,108.89,51.35,6.16,4.825
Wheat,South,Sandy,914.68,26.11,55.8,6.71,146.81,41.55,29.66,3.76,3.783
Wheat,Central,Clay,516.91,20.62,88.44,6.68,149.24,88.86,57.49,3.03,6.124
Wheat,North,Sandy,501.79,24.32,66.66,6.76,148.44,31.22,49.36,4.07,6.673
Wheat,East,Clay,715.31,27.84,80.97,6.64,69.22,76.74,58.28,8.58,2.558
Wheat,West,Clay,765.91,26.98,90.57,7.51,108.89,109.83,31.49,8.36,4.102
Wheat,Central,Alluvial,677.89,21.14,93.78,7.12,57.46,104.91,93.33,4.79,5.615
Wheat,North,Loamy,606.54,19.7,48.39,6.59,137.48,55.82,38.87,8.77,3.262
Wheat,North,Black,781.5,17.53,80.77,7.18,112.71,108.88,38.3,4.39,5.581
Wheat,South,Loamy,526.37,22.39,88.63,7.17,93.79,58.12,138.84,2.62,7.182
Wheat,South,Clay,678.02,22.62,67.21,6.33,39.77,51.17,87.45,1.29,3.925
Wheat,West,Black,375.41,13.06,87.56,6.61,43.04,73.89,126.59,3.79,6.195
Wheat,South,Black,621.95,15.65,69.53,7.1,112.45,86.92,133.55,1.48,7.715
Wheat,East,Black,705.94,12.96,60.51,5.96,46.65,31.67,89.87,5.89,4.489
Wheat,North,Black,820.5,15.16,90.59,7.09,123.14,20.64,67.89,6.95,3.045
Wheat,North,Loamy,790.67,24.97,78.46,6.62,121.39,108.19,57.06,9.77,3.873
Wheat,Central,Clay,638.08,22.14,80.73,6.97,67.14,31.88,52.39,2.83,5.245
Wheat,West,Loamy,629.23,25.15,59.03,6.65,57.85,22.96,38.58,0.84,7.721
Wheat,East,Loamy,569.06,22.18,82.86,6.66,108.32,75.47,89.36,3.92,6.722
Wheat,South,Clay,436.22,19.49,65.92,6.97,47.38,64.66,116.05,6.9,4.706
Wheat,Central,Sandy,498.85,20.78,49.96,6.55,74.27,26.11,49.06,8.82,4.859
Wheat,West,Clay,797.99,14.47,59.41,6.84,66.96,76.04,137.57,4.99,5.675
Wheat,West,Loamy,936.96,18.16,90.64,6.61,41.49,20.09,136.0,5.69,3.063
Wheat,South,Clay,530.17,16.83,84.65,6.43,135.15,111.83,124.93,4.76,6.457
Wheat,South,Black,738.96,18.01,58.69,5.65,117.77,102.58,50.96,5.37,4.982
Wheat,South,Alluvial,507.07,22.64,61.89,6.61,100.86,66.96,100.88,7.17,6.4
Wheat,West,Sandy,438.3,23.89,73.34,6.9,98.03,42.85,121.97,7.19,6.271
Wheat,North,Sandy,682.97,21.22,75.2,6.77,45.72,74.79,99.89,4.67,3.968
Wheat,East,Sandy,520.45,25.35,79.3,6.23,161.6,46.66,143.64,0.87,6.524
Wheat,West,Alluvial,684.74,22.23,52.56,6.87,131.95,106.85,97.13,2.11,7.07
Wheat,West,Clay,652.81,19.64,84.19,7.37,126.01,100.02,144.98,4.21,5.759
Wheat,East,Loamy,612.14,19.39,78.08,7.32,41.49,21.28,119.84,2.47,4.942
Wheat,West,Alluvial,462.1,15.73,61.24,6.29,98.22,56.44,108.21,8.66,5.098
Wheat,South,Alluvial,734.28,19.29,78.96,6.76,81.1,109.74,62.46,3.58,6.31
Wheat,South,Loamy,617.44,16.74,85.87,6.76,43.53,50.47,56.22,8.53,3.629
Wheat,West,Alluvial,446.43,20.26,63.61,7.17,163.4,112.25,137.01,1.68,6.835
Wheat,West,Clay,659.5,18.25,51.0,6.75,134.92,87.12,143.65,1.25,7.682
Wheat,South,Clay,716.64,26.41,54.77,6.14,116.55,64.2,111.16,5.44,6.572
Wheat,East,Loamy,693.33,22.97,61.6,6.37,153.18,62.55,43.49,6.94,3.986
Wheat,West,Alluvial,338.85,18.01,63.23,7.43,48.14,86.49,32.18,3.96,5.799
Wheat,Central,Clay,529.58,19.77,86.76,6.67,122.04,73.96,51.65,3.6,4.982
Wheat,North,Alluvial,781.41,12.34,63.65,7.0,167.4,105.91,50.5,5.31,6.497
Wheat,Central,Clay,531.61,19.94,85.17,6.96,78.08,64.37,50.74,8.06,3.222
Wheat,South,Alluvial,605.16,26.92,85.37,6.71,134.67,46.05,108.29,1.56,6.512
Wheat,North,Black,597.36,14.51,73.55,7.18,86.52,36.04,75.67,9.02,3.216
Wheat,North,Black,143.81,14.94,66.6,6.95,116.79,107.65,86.13,5.87,6.896
Wheat,Central,Black,388.21,14.9,57.72,7.1,123.41,21.89,124.45,1.63,6.618
Wheat,North,Clay,512.84,18.56,72.46,6.68,102.2,79.8,132.61,7.01,7.231
Wheat,South,Clay,470.45,17.33,59.7,7.01,144.12,38.64,107.29,8.61,4.551
Wheat,Central,Clay,648.84,19.26,77.16,7.2,95.84,76.19,131.91,8.78,5.122
Wheat,East,Sandy,522.82,20.01,86.76,6.59,149.68,83.44,88.44,7.54,7.036
Wheat,Central,Clay,647.18,23.83,50.14,7.1,114.01,95.57,56.71,4.07,5.978
Wheat,Central,Black,729.14,18.19,89.04,6.43,56.32,79.86,63.15,9.75,1.442
Wheat,West,Alluvial,691.85,19.59,82.36,6.65,97.09,29.29,144.98,1.7,4.117
Wheat,South,Alluvial,803.67,15.54,59.95,6.67,102.66,57.15,65.45,1.6,4.763
Wheat,South,Black,450.42,11.69,63.34,7.58,125.85,95.96,57.69,3.77,7.655
Wheat,East,Sandy,780.67,19.94,69.14,7.33,73.32,63.9,116.37,4.35,4.594
Wheat,East,Sandy,833.19,21.03,74.67,5.94,120.83,39.98,53.78,8.47,1.431
Wheat,Central,Clay,507.92,23.88,88.98,6.76,139.38,43.33,131.85,0.84,5.652
Wheat,South,Alluvial,669.43,18.33,71.6,6.39,137.29,32.78,36.39,7.36,4.02
Wheat,Central,Clay,693.49,20.14,87.86,7.18,62.05,36.6,93.68,9.04,2.702
Wheat,Central,Sandy,704.25,21.68,92.4,7.28,115.76,94.71,103.91,8.97,4.052
Wheat,West,Alluvial,524.05,23.26,72.15,7.01,89.09,58.08,89.13,5.26,6.397
Wheat,East,Loamy,662.04,19.43,78.59,6.85,69.64,68.57,41.1,1.45,3.352
Wheat,West,Sandy,439.52,23.15,54.99,6.42,51.17,67.23,64.94,8.74,2.961
Wheat,West,Loamy,519.96,18.0,73.87,6.74,122.68,76.33,134.32,7.79,7.173
Wheat,Central,Clay,402.34,16.78,62.29,7.15,65.03,112.06,53.89,8.86,5.015
Wheat,East,Sandy,689.86,24.29,62.83,7.32,48.64,48.07,41.08,5.24,4.176
Wheat,Central,Sandy,507.79,24.79,68.46,6.99,69.92,98.51,31.46,2.92,6.378
Wheat,North,Black,810.83,18.7,86.7,6.9,156.5,20.01,110.01,7.94,3.116
Wheat,West,Sandy,471.95,20.04,55.33,7.2,105.85,36.2,90.06,1.51,6.388
Wheat,East,Sandy,562.62,18.25,72.06,7.32,63.54,108.35,135.44,9.48,4.565
Wheat,East,Sandy,1021.52,23.98,79.84,6.94,49.25,51.74,137.65,7.9,2.317
Wheat,East,Loamy,619.06,19.53,73.06,6.56,159.12,81.79,144.49,6.56,5.822
Wheat,Central,Black,744.56,22.86,89.25,6.1,97.06,52.74,29.37,2.77,2.19
Wheat,South,Alluvial,657.65,20.63,82.76,7.4,147.14,38.34,127.4,4.23,5.755
Wheat,Central,Clay,642.85,12.29,93.72,6.63,137.98,112.64,76.9,6.18,6.781
Wheat,North,Black,716.34,12.66,67.54,5.96,37.59,103.99,119.59,2.53,6.684
Wheat,South,Black,395.43,17.39,60.71,6.52,68.83,66.76,54.04,8.79,3.257
Wheat,North,Sandy,548.3,24.14,67.56,6.55,117.76,77.31,50.19,5.9,4.994
Wheat,West,Loamy,456.8,17.16,82.49,6.02,85.32,71.85,113.85,6.07,6.746
Wheat,Central,Black,673.82,18.7,50.35,5.89,72.73,110.76,53.46,8.77,3.716
Wheat,North,Sandy,372.65,19.02,78.51,6.65,84.05,68.55,101.66,9.14,4.645
Wheat,South,Sandy,810.24,20.93,71.1,6.7,101.7,43.16,87.52,8.98,2.372
Wheat,North,Black,509.22,18.59,58.46,7.25,74.56,53.38,54.39,3.07,5.152
Wheat,South,Black,883.96,19.16,64.54,7.65,155.14,27.21,129.69,5.76,4.253
Wheat,East,Black,610.17,16.09,83.81,6.63,151.26,41.11,143.36,2.0,6.123
Wheat,Central,Alluvial,693.05,22.55,78.74,6.66,41.12,98.48,111.5,2.95,6.023
Wheat,Central,Clay,494.49,24.6,70.0,7.47,62.13,79.41,47.15,9.27,2.625
Wheat,Central,Clay,558.18,15.72,93.97,6.54,50.9,63.6,41.71,7.38,3.907
Wheat,West,Clay,264.78,19.46,68.65,6.35,92.15,79.21,96.97,3.59,7.022
Wheat,East,Loamy,751.36,21.87,81.8,7.83,118.02,81.27,50.5,2.63,3.277
Wheat,South,Clay,922.04,20.6,57.2,7.24,47.85,99.56,126.77,3.37,5.13
Wheat,South,Sandy,328.14,19.52,49.74,6.63,86.03,34.0,37.48,5.61,5.831
Wheat,East,Clay,922.03,15.98,81.41,6.05,79.89,63.49,92.08,4.59,2.976
Wheat,West,Sandy,915.37,11.57,81.85,6.94,45.04,39.6,86.48,7.68,2.631
Wheat,Central,Black,592.72,21.13,70.18,6.26,157.26,70.21,118.54,7.34,6.515
Wheat,Central,Sandy,217.03,23.09,84.69,5.51,55.09,92.63,92.36,3.69,5.878
Wheat,South,Alluvial,565.12,13.55,48.14,6.88,128.13,48.89,32.38,2.25,6.213
Wheat,East,Loamy,913.81,17.6,91.76,6.17,43.32,59.4,96.04,9.74,1.1
Wheat,North,Loamy,580.88,19.1,92.71,6.91,120.62,37.96,82.03,4.61,5.599
Wheat,South,Alluvial,561.1,20.77,80.55,7.25,88.93,67.88,44.87,7.45,3.385
Wheat,North,Black,718.08,26.69,64.03,6.53,142.34,59.88,107.08,5.34,7.249
Wheat,West,Clay,642.79,19.05,91.24,6.26,162.76,35.08,32.59,1.51,3.253
Wheat,South,Black,398.55,22.33,78.72,6.66,55.09,64.43,43.11,7.77,4.461
Wheat,West,Black,844.42,26.42,50.42,6.4,115.54,107.74,54.54,9.74,3.821
Wheat,Central,Sandy,656.74,17.52,93.87,6.61,64.34,103.24,93.54,9.7,3.976
Wheat,South,Loamy,591.93,17.91,86.18,6.66,44.35,27.84,53.61,7.68,6.058
Wheat,East,Black,337.94,26.07,54.97,6.77,70.19,89.39,125.65,7.49,6.923
Wheat,East,Alluvial,502.26,22.86,85.42,7.26,79.12,102.05,130.96,8.18,6.251
Wheat,West,Alluvial,579.97,19.94,81.1,6.52,101.17,97.85,52.5,2.12,5.545
Wheat,East,Alluvial,372.45,25.33,59.61,6.52,97.32,29.18,140.93,5.8,6.951
Wheat,Central,Clay,297.54,21.34,70.48,6.64,163.5,40.24,86.96,4.71,7.804
Wheat,North,Clay,685.44,19.34,63.64,6.84,138.51,80.68,139.45,7.18,5.645
Wheat,South,Alluvial,696.5,22.46,69.58,6.49,45.85,74.53,103.89,3.03,4.858
Wheat,North,Alluvial,673.42,18.17,61.4,7.05,131.55,44.26,50.73,4.41,5.12
Wheat,Central,Alluvial,554.44,20.08,79.12,6.33,86.07,44.67,44.43,6.65,4.724
Wheat,Central,Sandy,353.02,22.45,71.12,6.89,110.41,82.63,102.13,7.51,6.906
Wheat,East,Black,633.71,15.4,59.7,7.15,149.37,110.23,123.54,8.21,4.389
Wheat,Central,Black,614.06,22.93,87.63,6.62,109.13,19.73,41.02,2.6,5.456
Wheat,Central,Loamy,490.21,22.89,78.48,6.71,101.11,26.09,113.03,7.79,5.071
Wheat,Central,Loamy,553.94,15.43,93.83,6.74,77.97,23.53,55.27,8.64,5.435
Wheat,Central,Loamy,635.56,16.52,82.6,6.39,84.57,88.57,31.9,7.59,4.029
Wheat,South,Clay,578.07,17.82,89.99,6.73,42.16,68.93,107.6,9.67,2.888
Wheat,North,Clay,464.22,16.11,75.45,6.12,35.33,66.39,37.22,8.24,3.347
Wheat,North,Sandy,710.93,19.38,75.94,7.11,130.87,23.38,117.18,7.23,3.017
Wheat,Central,Sandy,704.32,19.94,48.92,6.75,140.52,89.88,78.51,9.57,4.256
Wheat,West,Loamy,513.35,26.51,63.41,6.64,37.91,74.37,85.77,2.31,5.874
Wheat,West,Black,129.7,21.62,80.51,6.64,58.32,24.79,61.09,8.41,5.83
Wheat,East,Loamy,467.99,14.37,57.52,6.76,115.77,104.3,97.16,3.2,8.468
Wheat,South,Clay,455.08,18.15,52.78,6.0,164.83,108.87,132.65,1.03,7.143
Wheat,West,Black,429.54,18.15,65.07,6.83,159.92,37.52,86.11,6.54,5.94
Wheat,West,Clay,707.37,18.99,76.33,7.87,120.94,48.74,40.36,5.04,3.115
Wheat,South,Black,617.95,18.97,78.53,6.3,121.93,47.26,53.36,6.38,4.77
Wheat,West,Sandy,507.89,17.01,75.13,7.15,166.48,73.79,67.88,6.41,6.899
Wheat,South,Black,342.23,20.75,60.19,7.07,57.44,88.08,130.39,9.08,5.511
Wheat,Central,Black,269.62,20.61,53.94,6.6,150.84,104.29,84.85,4.98,7.514
Wheat,West,Clay,578.12,21.79,90.27,6.88,133.48,99.08,106.25,1.78,5.532
Wheat,North,Black,477.96,20.53,72.64,5.64,104.38,59.61,120.3,2.94,7.454
Wheat,North,Sandy,686.66,22.53,79.85,6.99,118.76,91.21,144.5,8.34,5.234
Wheat,South,Alluvial,506.78,28.19,55.28,6.49,156.19,108.97,32.69,6.2,8.39
Wheat,East,Sandy,326.13,17.03,78.02,7.24,145.26,37.64,74.07,9.64,4.159
Wheat,West,Alluvial,389.14,18.73,87.09,5.77,130.18,56.93,99.96,3.5,7.221
Wheat,North,Clay,558.16,20.1,61.75,7.36,61.72,34.09,69.33,4.85,5.061
Wheat,South,Loamy,644.7,18.08,72.81,6.61,50.69,65.92,127.2,0.95,5.145
Wheat,South,Loamy,900.57,22.92,78.85,6.75,58.35,65.39,113.4,6.21,3.772
Wheat,North,Loamy,553.05,17.2,66.4,6.82,69.63,87.58,132.64,1.57,7.203
Wheat,West,Black,568.47,15.63,60.47,7.51,116.17,111.05,116.33,1.03,6.432
Wheat,Central,Loamy,684.74,15.2,70.22,5.82,153.93,22.85,133.37,0.92,5.867
Wheat,North,Alluvial,689.1,24.14,61.31,6.24,119.88,57.26,129.77,5.68,6.655
Wheat,South,Loamy,234.79,22.94,74.2,6.76,92.78,50.38,144.29,4.6,9.335
Wheat,Central,Black,746.72,17.5,70.24,7.12,152.3,62.69,94.86,2.77,6.847
Wheat,North,Alluvial,579.22,16.72,51.5,6.76,160.22,39.12,123.59,2.3,7.453
Wheat,South,Clay,719.83,16.04,58.71,6.45,167.13,56.25,123.79,3.7,6.625
Wheat,East,Sandy,477.76,15.92,93.09,7.11,85.43,36.45,77.72,9.67,3.751
Wheat,North,Black,766.67,18.54,91.45,7.17,58.13,108.66,118.05,9.3,4.007
Wheat,West,Clay,588.4,19.52,78.25,6.11,84.49,65.22,44.67,1.84,2.87
Wheat,South,Alluvial,271.08,21.45,61.43,6.2,121.76,95.54,82.43,7.21,6.599
Wheat,North,Sandy,627.39,23.53,79.64,6.05,106.96,24.32,47.38,7.49,3.964
Wheat,South,Loamy,584.27,21.11,91.67,6.66,167.72,21.02,74.94,2.94,4.292
Wheat,North,Loamy,391.64,22.46,71.66,7.21,164.94,26.99,102.08,1.09,6.158
Wheat,East,Alluvial,494.23,19.48,48.74,7.29,100.77,63.76,123.51,2.38,8.83
Wheat,West,Sandy,487.43,25.17,52.23,6.0,137.78,92.73,141.42,6.22,6.471
Wheat,Central,Sandy,641.77,21.59,84.25,6.16,129.55,80.15,124.55,5.55,7.094
Wheat,Central,Clay,545.27,14.83,93.38,6.92,96.95,75.67,90.55,3.66,5.528
Wheat,Central,Loamy,596.41,20.21,51.73,6.82,60.92,45.69,93.27,7.07,4.139
Wheat,North,Sandy,719.23,16.84,67.68,6.65,124.88,76.22,97.96,3.29,6.999
Wheat,East,Loamy,132.84,22.48,62.71,7.26,134.36,36.56,108.2,2.88,7.286
Wheat,East,Black,507.13,20.2,58.9,6.63,49.12,49.1,69.94,8.54,3.476
Wheat,Central,Clay,415.54,20.39,75.78,6.67,107.25,83.06,135.64,6.32,8.325
Wheat,East,Loamy,656.33,17.19,74.73,7.04,104.58,75.27,120.92,5.51,7.605
Wheat,West,Black,564.01,16.15,74.52,6.62,65.14,112.21,97.09,0.96,6.995
Wheat,South,Loamy,433.78,17.91,93.5,6.84,143.82,113.36,115.28,9.38,5.4
Wheat,West,Clay,432.1,16.14,84.65,6.53,80.54,95.14,97.84,9.45,4.592
Wheat,East,Alluvial,551.28,16.53,84.09,6.25,158.91,111.69,139.12,6.46,6.018
Wheat,East,Loamy,703.42,24.3,87.18,7.48,137.52,56.6,39.66,2.46,3.32
Wheat,Central,Alluvial,590.67,18.2,64.66,6.79,73.54,101.56,132.82,2.5,7.485
Wheat,West,Sandy,349.88,24.7,91.51,6.66,119.97,92.38,67.73,5.08,7.077
Wheat,North,Loamy,778.33,25.18,62.2,6.56,130.98,45.69,38.16,6.81,2.994
Wheat,East,Clay,421.47,16.53,65.77,6.63,38.57,56.0,137.54,9.11,3.846
Wheat,East,Alluvial,723.56,23.26,72.6,7.28,100.53,34.13,122.14,4.11,5.163
Wheat,South,Clay,576.06,22.74,82.68,6.74,135.75,18.57,77.88,8.25,3.614
Wheat,East,Clay,509.2,23.32,91.28,6.49,88.44,107.87,86.55,6.15,7.28
Wheat,North,Loamy,709.03,20.87,64.91,6.94,126.03,24.33,81.77,3.57,4.722
Wheat,South,Alluvial,741.03,22.9,62.41,6.45,163.26,58.25,33.13,4.16,5.132
Wheat,Central,Black,783.91,22.93,50.54,7.08,56.21,47.37,33.36,1.48,4.934
Wheat,East,Clay,725.28,24.83,51.46,6.56,148.37,99.8,82.66,7.33,4.671
Wheat,West,Alluvial,660.38,23.03,63.98,6.24,46.2,94.49,105.79,4.65,5.76
Wheat,East,Alluvial,556.67,24.22,70.55,7.27,137.39,104.52,63.05,9.0,5.443
Wheat,East,Alluvial,653.28,21.83,51.83,7.29,41.84,63.07,69.54,7.36,2.249
Wheat,North,Clay,531.55,11.33,61.65,6.09,76.23,100.1,144.58,2.8,7.671
Wheat,West,Black,741.87,23.55,66.1,7.41,168.95,96.6,124.51,4.24,5.799
Wheat,North,Sandy,669.52,19.76,48.48,7.13,110.06,41.8,136.16,1.06,6.266
Wheat,West,Black,656.97,17.19,76.88,6.52,60.16,31.68,130.68,1.19,4.544
Wheat,North,Sandy,609.56,13.72,57.22,7.16,162.5,71.93,129.26,1.31,6.963
Wheat,South,Black,371.58,18.3,65.75,7.54,44.67,104.22,55.26,7.15,5.226
Wheat,Central,Black,623.05,23.11,59.1,6.34,108.42,45.34,42.09,7.07,3.546
Wheat,East,Black,774.34,18.87,60.06,6.51,84.99,89.14,66.79,9.75,1.943
Wheat,East,Loamy,624.58,20.07,72.96,6.44,90.9,57.64,70.51,2.5,4.929
Wheat,Central,Black,955.79,21.22,59.93,6.39,125.9,57.38,96.01,4.47,5.119
Wheat,Central,Sandy,1021.21,25.12,67.58,6.28,74.75,94.74,77.63,1.85,3.497
Wheat,Central,Sandy,606.01,21.51,49.47,5.55,93.48,42.83,142.67,5.0,5.564
Wheat,South,Loamy,617.12,15.3,58.12,6.9,99.81,112.08,80.62,0.96,7.649
Wheat,West,Clay,382.02,26.25,72.03,6.96,86.73,19.38,34.01,7.2,7.152
Wheat,North,Sandy,641.54,23.68,90.36,6.7,129.67,85.56,44.22,9.15,3.452
Wheat,West,Alluvial,452.58,29.34,64.16,5.55,132.61,48.11,89.5,5.43,7.425
Wheat,South,Loamy,622.36,18.24,54.45,6.68,65.51,38.17,85.82,8.44,3.789
Wheat,North,Sandy,352.66,14.96,59.74,6.83,129.62,36.34,123.29,9.14,4.574
Wheat,South,Alluvial,677.18,18.88,53.3,6.44,145.31,57.84,110.61,4.33,7.556
Wheat,Central,Loamy,812.61,13.68,55.84,6.56,141.27,31.51,81.96,7.33,3.166
Wheat,North,Clay,348.87,18.84,80.74,6.57,153.68,32.98,105.02,2.84,6.303
Wheat,North,Black,297.62,23.44,87.53,6.6,53.02,70.2,71.38,7.8,4.823
Wheat,West,Alluvial,524.39,14.8,67.09,7.13,40.49,37.96,50.29,6.15,5.881
Wheat,Central,Black,775.45,22.47,74.44,6.63,133.16,44.21,73.02,1.92,4.808
Wheat,North,Alluvial,810.2,14.81,75.64,6.96,163.8,74.63,132.28,1.34,5.137
Wheat,West,Loamy,916.31,17.24,67.28,6.67,85.72,88.16,104.14,1.87,4.635
Wheat,West,Alluvial,653.5,16.85,48.1,6.21,165.19,60.84,76.07,4.23,7.193
Wheat,Central,Loamy,848.66,22.35,58.13,7.01,167.59,25.16,33.82,5.7,3.456
Wheat,West,Clay,614.19,14.67,69.57,6.7,36.61,56.99,94.96,3.92,4.444
Wheat,West,Black,656.3,20.87,53.85,6.94,155.7,75.68,53.05,4.31,5.879
Wheat,East,Black,544.39,19.56,66.58,5.86,153.43,30.38,105.25,6.9,4.471
Wheat,North,Alluvial,540.52,21.65,92.58,6.64,161.02,75.22,80.54,8.31,7.15
Wheat,West,Black,463.57,15.82,88.56,6.55,146.92,83.26,39.21,9.16,4.626
Wheat,South,Black,614.5,22.66,85.24,6.57,91.7,104.79,140.42,2.8,6.108
Wheat,South,Loamy,745.51,21.17,64.45,6.7,116.13,83.22,89.04,4.52,6.567
Wheat,Central,Clay,533.97,15.79,78.66,6.86,117.85,55.35,109.63,2.53,7.64
Wheat,South,Sandy,451.02,22.2,88.09,6.68,37.22,96.59,120.74,0.81,5.949
Wheat,South,Loamy,568.08,12.99,72.8,6.85,70.08,97.57,120.86,2.81,7.695
Wheat,Central,Black,185.94,19.75,73.86,6.58,166.82,75.99,111.17,1.7,8.395
Wheat,South,Loamy,511.6,23.03,52.06,6.54,79.15,67.15,133.25,8.45,6.609
Wheat,East,Clay,437.91,21.09,90.68,7.34,119.04,26.84,95.32,8.61,4.042
Wheat,South,Loamy,766.92,21.92,51.74,6.83,122.75,109.43,65.49,2.89,7.269
Wheat,North,Clay,532.15,22.97,50.13,7.1,138.38,66.4,34.8,3.42,5.45
Wheat,East,Alluvial,625.12,23.21,68.12,6.36,55.87,20.56,130.97,9.58,3.089
Wheat,South,Black,804.42,22.73,73.06,6.5,59.67,109.76,49.22,6.7,4.403
Wheat,Central,Clay,773.4,23.19,72.45,6.46,53.37,93.77,112.93,7.24,3.919
Wheat,Central,Clay,926.48,18.06,60.73,7.05,86.14,78.56,57.24,1.71,2.594
Wheat,East,Alluvial,751.01,22.04,88.28,6.73,63.0,19.69,60.2,3.29,5.291
Wheat,West,Black,539.94,25.7,59.72,6.89,95.44,48.16,137.02,2.86,8.403
Wheat,West,Loamy,917.01,23.27,55.76,6.7,126.16,66.19,142.46,2.57,6.533
Wheat,West,Black,840.22,20.21,49.04,6.47,62.08,30.37,125.97,8.18,2.268
Wheat,South,Sandy,800.01,24.12,50.29,5.71,83.02,51.88,80.7,7.65,1.767
Wheat,Central,Alluvial,753.61,19.61,62.62,6.64,97.94,30.09,85.6,9.5,2.479
Wheat,Central,Alluvial,737.44,16.93,70.84,6.6,115.1,66.66,62.86,5.28,4.551
Wheat,South,Clay,749.11,22.51,50.56,6.5,146.23,19.75,122.39,3.49,5.611
Wheat,South,Sandy,506.2,22.36,63.41,6.5,41.07,26.77,89.04,9.57,4.29
Wheat,North,Clay,615.94,19.07,83.68,6.3,44.63,41.61,45.11,7.63,4.22
Wheat,East,Clay,337.18,16.44,65.45,6.27,75.26,53.32,125.68,1.93,7.535
Wheat,East,Sandy,660.84,13.61,93.9,7.21,70.25,58.14,82.91,6.63,3.947
Wheat,East,Black,671.06,14.5,52.28,6.66,158.76,23.06,61.13,6.82,3.575
Wheat,East,Black,475.83,19.82,66.89,6.56,142.16,61.27,80.37,3.5,8.522
Wheat,East,Alluvial,770.86,22.83,54.23,6.35,169.45,55.44,75.11,4.45,6.683
Wheat,North,Alluvial,659.09,18.17,90.49,6.56,129.15,35.97,70.54,4.75,5.021
Wheat,Central,Alluvial,454.42,14.68,92.5,6.36,102.0,51.71,125.56,5.72,7.673
Wheat,South,Alluvial,751.65,17.49,80.05,7.09,145.82,45.09,46.63,8.47,2.994
Wheat,Central,Alluvial,434.4,19.2,61.4,5.92,132.47,19.55,87.66,8.61,2.914
Wheat,South,Alluvial,541.75,17.23,90.43,5.93,47.28,47.8,116.46,6.96,4.715
Wheat,Central,Loamy,939.42,21.19,49.92,6.72,102.46,27.29,78.13,2.06,4.349
Wheat,East,Sandy,639.05,19.58,87.11,7.09,98.59,45.53,66.92,5.98,4.388
Wheat,East,Alluvial,820.18,18.97,64.33,6.24,58.32,71.61,125.55,1.29,4.288
Wheat,South,Alluvial,605.83,16.47,84.79,7.28,86.29,79.01,38.62,3.04,3.85
Wheat,East,Black,393.86,22.31,56.56,6.68,53.1,51.11,89.1,6.88,4.754
Wheat,South,Sandy,254.63,18.84,57.09,6.66,41.59,60.31,37.14,2.89,6.408
Wheat,East,Black,669.46,24.38,66.59,6.68,79.85,36.74,129.38,7.14,4.916
Wheat,North,Loamy,616.51,23.27,72.89,7.23,123.26,106.02,134.69,6.21,6.033
Wheat,West,Loamy,739.76,22.81,55.76,6.47,169.48,38.31,79.91,6.24,4.582
Wheat,South,Black,704.5,17.24,51.81,6.13,83.75,88.62,64.42,8.14,2.744
Wheat,North,Black,244.52,25.11,93.22,7.07,66.69,30.61,62.47,0.84,5.893
Wheat,North,Clay,368.28,17.15,69.72,6.96,35.15,108.62,31.78,6.56,5.265
Wheat,North,Sandy,616.99,16.28,54.28,6.89,156.63,55.24,93.35,4.81,6.911
Wheat,North,Sandy,334.78,17.23,63.53,5.98,139.85,73.1,98.16,6.59,7.297
Wheat,South,Clay,564.74,18.85,87.78,6.74,164.86,69.79,44.28,0.9,4.698
Wheat,North,Black,621.13,22.48,57.81,6.97,54.9,89.35,95.83,5.41,5.252
Wheat,Central,Sandy,660.98,22.27,62.79,6.71,65.25,51.36,97.14,5.86,4.37
Wheat,East,Sandy,362.78,26.41,77.75,6.3,161.81,88.38,99.36,6.35,8.854
Wheat,Central,Alluvial,533.56,22.56,67.97,6.64,145.03,26.19,41.27,4.38,6.405
Wheat,Central,Black,608.77,18.54,77.76,7.05,52.52,47.24,34.13,5.66,5.145
Wheat,North,Sandy,621.74,26.06,61.48,5.91,120.89,97.43,137.09,3.01,7.197
Wheat,South,Black,989.67,19.72,62.81,6.87,65.66,101.77,40.2,8.55,1.535
Wheat,South,Black,621.07,18.19,71.04,6.19,151.49,21.4,110.89,8.47,3.446
Wheat,Central,Clay,396.29,19.74,61.71,6.97,63.79,36.73,112.62,3.06,7.044
Wheat,Central,Black,840.78,21.11,54.13,6.71,128.17,39.62,144.91,5.07,4.745
Wheat,Central,Sandy,691.05,17.68,92.69,6.67,72.76,53.63,97.86,1.4,3.11
Wheat,South,Clay,854.95,21.72,87.38,6.9,61.96,107.8,83.13,8.27,4.055
Wheat,East,Loamy,384.08,16.54,63.73,6.68,119.82,57.79,51.41,3.68,6.655
